"","region_1","zonation"
"ACOX1",1.31854316278362,0.311135113445111
"SLC38A10",0.940462882478197,0.0433470326875091
"ACTG1",2.65957932932848,-0.155332569959108
"GCGR",0.839459718053954,0.0151713011539563
"P4HB",2.69043023008107,0.00291693622373619
"ANAPC11",0.986901575547832,0
"DCXR",2.71596190853809,0.611980794100162
"MYL12B",0.923888195496928,0.0412431832646772
"NDUFV2",1.58832147156428,-0.0075085322538382
"TTR",4.66349645333885,-0.747834829265324
"ATP5A1",1.55333548784561,-0.239161865670864
"ACAA2",2.14446205207147,0.309630161311777
"CYB5A",2.73346245096574,0.0413709144632202
"PQLC1",1.35695866969372,-0.00714993108340687
"HAO1",1.39113477153069,0
"RRBP1",1.40371680088152,-0.0131197058983951
"CST3",2.51465862743954,0.00310273582239243
"APMAP",1.75421249669423,-0.168863083349866
"ID1",1.7575186461643,-0.988921359350188
"AHCY",1.39341419312634,0.000728971572252692
"ROMO1",1.16380249818922,-0.0191123500817472
"LBP",2.3033476134014,-0.426109706474527
"SDC4",1.37312841573414,0.00289897682683248
"CTSA",1.22980258959204,-0.0450938187420972
"CEBPB",1.99835589171697,0.00431115301395247
"PCK1",2.91766639276978,-0.028817597490779
"GNAS",1.39300925218549,1.11681830653709e-05
"ATP5E",2.23977637548392,0.00524897041284085
"RPS21",2.35192083485396,0.405419315616951
"TMEM259",0.986901575547832,0.00696287796185357
"GPX4",2.13936300964865,-0.00240415517303952
"ATP5D",1.50913834547296,0
"CIRBP",1.12250656434581,0.00896030284638123
"GAMT",2.51244610176122,0
"RPS15",2.77581730107796,0.00062367772570644
"REEP6",1.51572986281721,0
"UQCR11.1",2.37458321085898,0.00248178367256918
"OAZ1",1.66575349072216,0
"GADD45B",2.15657121202229,-3.73508880879754e-05
"AES",1.0392074069027,-0.00216571453589989
"EEF2",2.34861515282967,-5.65985587524188e-05
"LRG1",2.64242482028032,0.0218476014251519
"C19orf10",1.32925071147966,-0.187225996039287
"RPL36",2.70738432681117,0.0449464050750168
"NDUFA11",1.57430777339817,0
"ALKBH7",1.25924087314365,-0.0990778862368364
"C3",5.34190803902202,-0.0397551073634855
"RPS28",3.06177132072047,0.054420274309595
"ANGPTL4",1.17781619635534,0
"UBL5",1.42583918802986,0.129447972955913
"C19orf66",0.896605959819625,0.166111318644473
"TMEM205",1.16636348700438,0.0407996477161776
"PRKCSH",0.970326888566564,-0.003635826480873
"WDR83OS",1.10335010695347,0.0261328528805567
"C19orf43",1.38857378271554,0.00083991930560838
"JUNB",1.49311953130986,0
"PRDX2",1.20322395137785,-0.00283323290072019
"CALR",2.09332925751987,-0.0232204348209978
"IER2",1.43174419721375,-0.0466942684078287
"NDUFB7",1.40041065141144,-0.013710734661724
"PGLYRP2",2.01000716486928,-0.292984004933167
"CYP4F3",1.19138708268194,0.0855451465492314
"BST2",0.850167266749989,0.188695332536064
"RPL18A",2.54089506089126,0.0523645232201129
"JUND",1.02962917820654,0
"UBA52",2.26733557962893,0
"NDUFA13",0.90731350851566,0.0558510005939993
"HPN",2.21334257040761,0
"FXYD1",1.37056742691898,0
"HAMP",4.00824205429278,-0.148024205075714
"COX6B1",1.44831888419502,0.0106845775253446
"PRODH2",1.11480281630443,-0.0831658180313017
"ECH1",1.86622555862992,0.0180301105133642
"ZFP36",1.58245433327905,0
"RPS16",2.57306803177965,0
"BLVRB",1.53972673062035,0.181657283376185
"CYP2A6",2.41353307109587,-0.568174910220659
"CYP2A7",2.01057669693034,-0.295327994634799
"CYP2B6",1.35911471756802,-0.0736605532777607
"RPS19",2.75360580302229,9.47174910541624e-05
"APOE",4.56950897160432,0.00487267326170435
"APOC1",5.90220837003575,0.133190798726064
"APOC2",2.34038558953063,0
"GLTSCR2",0.980629496321746,-0.00391660534895121
"SULT2A1",1.9614954273435,0.0561050882139172
"RPL18",2.45910181407312,0
"NUCB1",1.279121709595,0
"FTL",4.53072684394383,0.281639212109985
"SNRNP70",1.24266618616238,-0.103462003389838
"RPL13A",3.03464813223578,-0.0474844419890897
"RPS11",2.23982278445169,0.103549350178092
"FCGRT",1.87249763785601,-0.00820688592197229
"ATF5",2.2828344068241,-0.108328666724493
"ETFB",2.18483504305452,0
"NDUFA3",1.24966264444748,-0.0432917465587405
"RPS9",2.49397228431894,-0.125811119555798
"RPL28",2.74960914434144,0.419558185940045
"ISOC2",1.24266618616238,-0.0052395984015505
"A1BG",3.90679099319851,-0.00208596208998462
"RPS5",1.92391058391101,0.18001154505852
"SLC27A5",2.21728297316553,0.345554491566025
"RPS4Y1",1.28914275013067,0.0046971430657076
"SLC25A18",0.74071519362945,0.0689489421614386
"SLC25A1",1.24853332444761,-0.0935389526419606
"COMT",1.38714211390025,0
"SERPIND1",2.47354338838758,-0.112363283656479
"CHCHD10",2.17481400251885,0.113908269836941
"DDT",1.77685288576208,0.025060681005931
"GSTT1",1.25924087314365,-0.152996544105982
"UPB1",1.33626795136067,-0.00118589859742341
"GUCD1",0.866741953731258,0.0939840289559338
"XBP1",1.39855695235256,0
"UQCR10",1.50108264925873,0.000909119940257763
"SEC14L2",1.26994842183968,0.00354986290733324
"TST",2.14311197095824,0.224287636115397
"MPST",1.86610076919247,0.0426743210802482
"TMPRSS6",1.52347148175724,-0.313301653064503
"SUN2",0.929755333782162,0.120074889429142
"RPL3",3.0262426698932,-0.000709838195287402
"CYP2D6",2.14944558102144,0.129479792113558
"CYB5R3",1.00718735294003,0.0311932730695416
"TTC38",1.58317871233807,0
"PLXNB2",0.992768713833066,0.0440708123068031
"ATP5J",2.04404942413168,-0.0322773958692911
"SOD1",2.47838306090291,0.144622159546201
"CBR1",1.17965280611148,-0.00864605650531057
"CBS",1.71035557403565,-0.00165553179627226
"SIK1",0.866741953731258,0.00564485827132587
"C21orf33",1.09492197985309,0
"COL18A1",2.95798000874566,0.0162269672178724
"FTCD",2.89522122144408,-0.0193594921039527
"MT-ND1",3.36494565729887,0.507929866197444
"MT-ND2",2.18564247244203,0.690439353866303
"MT-CO1",3.98540693969065,0.383105859897299
"MT-CO2",4.19928027648726,0.29765936150465
"MT-ATP6",3.43637709855923,0.396120383733464
"MT-CO3",3.08860260033438,0.202274732755867
"MT-ND3",3.06979796752094,0.742383686695612
"MT-ND4L",1.09264255825744,0.121116465228853
"MT-ND4",3.60086870113532,0.682777193575471
"MT-ND5",1.0594931842949,0.0600374569202421
"MT-CYB",2.98855688316201,0.30668682609551
