"","x"
"Cd164",0.761658031088083
"Chkb",0.762820512820513
"Fabp2",0.76291711517761
"2200002D01Rik",0.762942779291553
"Alyref",0.763636363636363
"Lima1",0.763636363636363
"Qrich1",0.763636363636364
"Gm14403",0.763636363636364
"Ptbp3",0.763636363636364
"Chmp6",0.763636363636364
"Impa1",0.764084507042254
"Igf1",0.764123340085528
"Gpd1",0.764298093587522
"mt-Nd1",0.764680483592401
"Slc38a4",0.764763779527559
"Tmem167",0.765089722675367
"Aup1",0.765625
"Eloc",0.766037735849057
"Rmdn1",0.76685393258427
"Nus1",0.767123287671233
"Mrps35",0.767123287671233
"Txndc9",0.767123287671233
"Cdc42ep4",0.767123287671233
"Bnip1",0.767123287671233
"Arl6ip1",0.767543859649123
"Hnf4a",0.767932489451477
"Pttg1ip",0.768292682926829
"Triap1",0.768292682926829
"Smpd1",0.768292682926829
"Dazap1",0.768292682926829
"Ptcd2",0.768292682926829
"Tmx1",0.768292682926829
"Rab30",0.76829268292683
"Ulk1",0.769014084507042
"Bmp1",0.769058295964125
"Ech1",0.769491525423729
"Gsta4",0.770833333333333
"Sdc2",0.770833333333333
"Gns",0.771014492753623
"Poldip2",0.771604938271605
"Pop7",0.771653543307087
"Insc",0.771653543307087
"Apoa4",0.773058252427184
"Gcdh",0.773533424283765
"Rpl39",0.773751522533496
"Naa38",0.77390438247012
"Prkd3",0.774193548387097
"Tstd1",0.774425287356322
"Kng2",0.775114155251141
"Mrpl18",0.775229357798165
"Cltc",0.775244299674267
"Tmbim4",0.775244299674267
"Psmb7",0.775818639798489
"Prdx5",0.775872627066748
"F10",0.776119402985075
"Atox1",0.776142932212296
"C1galt1c1",0.777777777777777
"Dennd4a",0.777777777777777
"Alkbh3",0.777777777777778
"Zfyve19",0.777777777777778
"Onecut2",0.777777777777778
"Itm2c",0.777777777777778
"Itpa",0.777777777777778
"Map3k7",0.777777777777778
"Pdzk1ip1",0.777777777777778
"Dmac2",0.777777777777778
"Atp6v1b2",0.777777777777778
"Nip7",0.777777777777778
"Oxsr1",0.777777777777778
"Zswim7",0.777777777777778
"Sat2",0.777777777777778
"Ppil2",0.777777777777778
"Lsg1",0.777777777777778
"Rmdn2",0.777777777777778
"Pltp",0.777777777777778
"Lamtor3",0.777777777777778
"Sppl2b",0.777777777777778
"Lclat1",0.777777777777778
"2310035C23Rik",0.777777777777778
"Mkks",0.777777777777778
"Dstn",0.777777777777778
"Rnh1",0.777777777777778
"Pofut2",0.777777777777778
"Abi3",0.777777777777778
"Ripk1",0.777777777777778
"Eif2b5",0.777777777777778
"Jmjd8",0.777777777777778
"Ccl9",0.77852998065764
"Lsm7",0.778543307086614
"Pink1",0.77893175074184
"Atf4",0.77893175074184
"Bhmt2",0.779032258064516
"Csrp3",0.779109589041096
"Sptbn2",0.77970297029703
"Llph",0.77970297029703
"Slc16a10",0.77979274611399
"Mrto4",0.780405405405405
"Hectd1",0.780405405405406
"Mlf2",0.780606060606061
"Plpp3",0.780621572212066
"Mrpl4",0.780769230769231
"C2cd2l",0.78125
"Myo6",0.78125
"Chchd2",0.78231429337624
"Sun2",0.78235294117647
"Gaa",0.78235294117647
"Arrb2",0.782352941176471
"Lgmn",0.782997762863535
"Cct4",0.783393501805054
"Oard1",0.783854166666667
"Nabp2",0.783854166666667
"Gpcpd1",0.784482758620689
"Prps1",0.78448275862069
"Mfsd2a",0.78448275862069
"Ikbke",0.78448275862069
"Map7d1",0.78448275862069
"Kmt5a",0.78448275862069
"Smg9",0.78448275862069
"Inhbe",0.78448275862069
"Nf2",0.78448275862069
"Hars",0.78448275862069
"Atg2a",0.78448275862069
"Tsen15",0.78448275862069
"Pls3",0.78448275862069
"Dnph1",0.78448275862069
"H3f3b",0.784971098265896
"Rps12",0.785428834921611
"Maob",0.786885245901639
"Slc31a1",0.786912751677852
"Acsm5",0.786912751677852
"Cmc4",0.7875
"Kif5b",0.7875
"Apip",0.7875
"Anp32e",0.7875
"Necab1",0.7875
"Tmem64",0.7875
"Hspg2",0.7875
"1700096K18Rik",0.7875
"Stim2",0.7875
"Esr1",0.7875
"Surf2",0.7875
"Prr3",0.7875
"Cir1",0.7875
"Snta1",0.7875
"Ccnc",0.7875
"Mknk1",0.7875
"Xpc",0.7875
"Gmfg",0.7875
"Maf",0.7875
"Atxn7",0.7875
"Pold2",0.7875
"Snw1",0.7875
"Tmem8",0.7875
"Mgst3",0.7875
"BC005624",0.7875
"Eif4g3",0.7875
"Lgals4",0.7875
"Slc38a9",0.7875
"Rpe",0.7875
"Hdac4",0.7875
"Gpr155",0.7875
"Leng9",0.7875
"Irf2bp1",0.7875
"Sipa1l3",0.7875
"Qrsl1",0.7875
"Lin7a",0.7875
"Gab1",0.7875
"Nae1",0.7875
"Zscan26",0.7875
"Nbas",0.7875
"2700097O09Rik",0.7875
"Zfp623",0.7875
"Rcan1",0.7875
"Mib1",0.7875
"Fbxl15",0.7875
"Cmtm6",0.788011695906433
"Derl1",0.788182831661092
"4833439L19Rik",0.789473684210527
"Sec24a",0.789473684210527
