"","region_1","zonation"
"Rpl39",2.99806510541121,0.00205379683786684
"Ndufa1",2.46141163821157,-0.0134745289882217
"Lamp2",2.44140096129319,0.0849982625442285
"F9",1.14108704786696,-0.178756399270729
"Bcap31",1.12495241758257,0
"Ssr4",2.62281855435956,0.00174175898795224
"Rpl10",2.78884110356728,0.00469133067004153
"Gjb1",2.52455790733216,0.356428383296699
"Pin4",1.46448328862086,0
"Rps4x",3.63546062083881,0.0103396392674225
"Cox7b",3.28788343867603,-0.206179200630822
"Pgk1",2.46877201950361,-0.00116839538437398
"Timm8a1",1.26879345380846,0.699973106245594
"Rpl36a",2.6020033435384,0.22736537093507
"Morf4l2",1.02358614055553,0.00404133364138761
"Hsd17b10",1.55958115625988,0.153853341645892
"Prdx4",1.61536704408843,-0.114807255233681
"Pdha1",0.693147180559945,0.0732244020839625
"Rab9",1.12495241758257,-0.0217692951030006
"Tmsb4x",2.39961396043731,-0.284371966519659
"Mrps28",1.19687293569551,0.00752285899664158
"Fabp5",2.86707092108678,0.395461984931771
"1810022K09Rik",1.2130075659799,0.0426134373202327
"Car3",3.50113240905149,0.90578617937779
"Cyp7b1",1.99907930794919,0.851591954507404
"Cp",2.23969933653507,-0.115388890818617
"Slc2a2",1.56584956564791,0.0194299535148503
"Rpl22l1",2.47934761442628,-0.236132164798018
"Sec62",1.14108704786696,0.255422194218792
"Ndufb5",2.48316448245898,-0.496807020433548
"Dnajc19",2.22703840333038,-0.0139807171136809
"Ndufc1",2.96687956067616,-0.017122082892246
"Ufm1",1.38036522946556,0
"Rnf13",1.242453324894,0.0475457584880824
"Serp1",1.95601150271407,-0.0296138577120334
"Selenot",1.38629436111989,-0.415138713354083
"Aadac",2.87297652443654,0.00201397628319576
"Ssr3",1.20907047673787,0.00361312453709422
"Rarres1",1.20907047673787,0.724610043686922
"Mfsd1",0.967800252726973,0.182540837672125
"Etfdh",1.3701597308355,0.646056665866948
"Tdo2",3.8444566684324,-0.259885916317924
"Fgg",4.51499342048506,-0.47332002816463
"Fga",4.49833413103643,-0.725236956900441
"Fgb",4.96810273946558,-0.790353182924967
"Rps3a1",3.80372125015488,-0.052544692293284
"Cd1d1",1.76746853211464,0.0260670614397715
"Cd5l",0.967800252726973,0.00074054512001368
"Mrpl24",1.40869740079231,0
"Naxe",0.693147180559945,0.742266131612029
"Lamtor2",1.68335047295934,0.672637556669766
"Ssr2",1.19687293569551,0.02481367938757
"Fdps",1.77251920894402,3.02726247592323e-05
"Krtcap2",1.85663726809933,0.00908412649297906
"Dpm3",1.42594561866405,0.0367542169039553
"Pmvk",0.866433975699932,-0.000327535933130583
"Rps27",2.5140092377491,0
"Jtb",1.02358614055553,0.226365890570202
"S100a1",2.25266729421178,-0.00259879510229561
"S100a13",1.242453324894,0
"S100a10",2.13336504097003,0
"Selenbp2",3.90876020603442,-0.109531490539214
"Psmb4",1.84192714309359,0.0894682285084637
"Selenbp1",1.99907930794919,-0.000160087281651977
"Psmd4",1.25265882352406,0.0961737673462072
"Mindy1",0.967800252726973,0.0075018779249804
"Cers2",1.78272470757409,0.000692182949829388
"Ecm1",1.76231371031396,0.144315153801072
"Mrps21",2.40355104967934,-0.000477766232227476
"Bola1",0.997246011641069,0.00482950857751137
"Hfe2",1.41574012003399,0.0898945735467147
"Fmo5",1.69498047686806,0.199975397520082
"Hmgcs2",3.96807230643494,0.149902850050854
"Hsd3b5",1.34381960192104,1.06537608109371
"Hsd3b3",1.55564406701784,-0.037169515823849
"Atp1a1",1.69498047686806,-0.0116825683385061
"Csde1",1.06916652975401,-0.00612290821937636
"Atp5f1",3.14467098219181,0.0502050643999909
"Lamtor5",1.67115293191698,-0.0930911886405714
"Gstm1",2.77394307926672,1.45647925429717
"Psma5",0.895879734614027,0.0509017058919745
"Amy1",0.895879734614027,0.676037790864775
"Dpyd",1.69039319220101,-0.0864899155378662
"Tmem56",1.17962471782377,0.0787190979462468
"Cnn3",0.967800252726973,0.208788275388868
"Abcd3",2.19870623200363,0.166279899715336
"Gclm",2.0755044524378,-0.110540977376757
"Fabp2",2.20851141029195,0.0200898438106137
"1810037I17Rik",0.823959216501082,1.04514534429812
"Cfi",2.8244375208263,-0.492790004479485
"Ostc",1.3701597308355,0
"Rpl34",3.43620119793474,0.0162775459548871
"Hadh",2.2032108583793,0.00589632583197791
"Ube2d3",1.66094743328692,0.126047865998574
"H2afz",1.78471674998638,-0.0240164446743955
"Mttp",1.39960548974959,0.0301319892358239
"Adh1",3.16206383414338,0.573230113786538
"Adh5",2.03696678248099,0.0989911081094855
"Kyat3",1.97929299721144,-0.0370295682654719
"Selenof",1.5819841959323,0.0073983623466274
"Ddah1",1.47152600786254,-0.00198751632927356
"Gng5",2.94680457507575,-0.000305618996339254
"Uox",4.04132113344019,-1.11660391647571
"Rabggtb",0.967800252726973,0.136996214555703
"Acadm",1.71673332111547,0.708394657863786
"Cth",2.119092799224,-0.0091256994496147
"Rps20",4.09386493576644,-0.00398892067900172
"Chchd7",1.54344652597548,-0.102345020002564
"Gm11808",0.693147180559945,0.039667039446326
"Rab2a",1.497866136777,-0.0934302572371356
"Decr1",2.03696678248099,0.0346694525967878
"Ttpa",1.66159762871193,0.010069857272709
"Aco1",1.23541060565233,0.175448975630269
"Ndufb6",2.40594341243338,-0.0426129872379932
"Dnaja1",1.66864034795361,0.179362300407137
"Bag1",1.34381960192104,0
"Chmp5",1.09550665866847,0
"Ube2r2",1.44208024894844,0.00168541028661425
"Enho",1.64996762480321,-0.20938931085484
"Dctn3",1.67425856191662,-0.252717417220288
"Sigmar1",0.80471895621705,0.077472828894533
"Vcp",1.5819841959323,0.183171663318877
"Stoml2",1.14108704786696,0.003126739789115
"Ccdc107",1.19687293569551,0.877986989537017
"Hint2",2.36948044318024,0.0134285659033738
"Clta",2.01267584536757,-0.0636208982236082
"Gne",1.3701597308355,0
"Grhpr",2.51893969336915,0.376759621619542
"Tomm5",1.89067031168047,-0.168291321702808
"Sec61b",2.80824335964509,-0.0614786874106014
"Baat",1.75527099107229,-2.21169600901887e-05
"Aldob",4.6896274078338,-1.01025106299958
"Nipsnap3b",0.997246011641069,0.270179833856542
"Rad23b",1.47152600786254,-0.518955267329744
"Txn1",1.85663726809933,0.0168680991797328
"Mup7",4.33412889775779,0.237559310170777
"Mup9",0.621226662447,5.66281432920835
"Mup1",3.80443531459563,-0.00354485180259452
"Mup11",5.51099841717733,0.488576731017163
"Mup12",1.73286795139986,-0.000975806843496768
"Mup14",2.19237678000756,0.00863107347039718
"Mup16",2.73638237242896,0.466275998158411
"Mup17",3.52441936243199,1.9788491711456
"Mup18",1.56584956564791,0.130570499832955
"Mup20",6.65528826299109,-0.73915495328305
"Mup3",6.55532195068716,-0.801617851703353
"Mup21",2.90727680481491,-1.09972169273033
"Slc31a1",1.14108704786696,0
"Alad",0.866433975699932,0.823032763615606
"Ambp",3.96823694259499,-0.012271506290504
"Orm1",4.29778557651603,-0.605160551903696
"Atp6v1g1",1.28099099485081,-0.0823345811898466
"Plin2",2.87001791002479,-0.00449598491680213
"Rps6",2.40355104967934,-0.00089432068846159
"Fggy",1.02358614055553,0.0330408424899809
"Cyp2j5",2.32182535327808,0
"Angptl3",1.93625070087896,-0.124760284772362
"Pgm2",1.41574012003399,0.037013937984938
"C8b",2.7635386280844,-0.276753650663268
"C8a",2.43932626058951,-0.176323542400924
"Plpp3",0.967800252726973,0.267812377433539
"Dhcr24",2.1634985582271,0.00762320542665212
"Tmem59",1.93625070087896,0.0343495278741326
"Dio1",2.21794649228766,0.00170110028572517
"Cpt2",1.78232438723234,0.0305027105666126
"Scp2",4.70562450837994,0
"Echdc2",1.42594561866405,0.473970724219359
"Osbpl9",0.693147180559945,0.515738352473962
"Rnf11",1.3701597308355,-1.01500303461344
"Cyp4a12a",1.3540251005511,1.16400723925235
"Cyp4a14",1.8257925128092,1.38160154569761
"Cyp4a10",2.34072244260912,1.32365332786809
"Uqcrh",3.26759482954447,-0.0731787052980673
"Akr1a1",2.61537551477614,0.330451001726115
"Prdx1",4.26512841827439,0.621041476184
"Rps8",4.13957516980327,0
"Atp6v0b",1.72693881974553,0
"Ptprf",1.25265882352406,-0.00187818616555174
"Ybx1",1.62756458513079,0.00276992368709414
"Ndufs5",2.40890202684513,0.0541668464097837
"Mrps15",1.43814315970641,-0.143610191785837
"Psmb2",1.59923241380404,0.0144549007432154
"Ak2",2.24428662120212,-0.00225659906334879
"Zbtb8os",1.19687293569551,0.0471584697754863
"Eif3i",1.497866136777,-0.0414460590385407
"Tmem234",0.693147180559945,1.24270800878419
"Atpif1",1.02358614055553,0
"Mtfr1l",1.02358614055553,0.045578503822021
"Tmem50a",1.47152600786254,-0.137778207990962
"Rsrp1",0.967800252726973,0.0155248985403042
"Hmgcl",1.19687293569551,0.866637611597016
"Rpl11",3.78052803754373,0.473601393915095
"Id3",1.26879345380846,0.160360310157986
"C1qb",1.66864034795361,-0.143728142963632
"C1qc",1.15129254649702,0.00693649889470779
"C1qa",1.17053280678105,-0.258235411367843
"Cdc42",1.48766063814693,-0.0508763484064488
"Ece1",1.42089494183467,0.0186057393401663
"Ddost",0.95166562244258,-0.00801893742392922
"Pink1",1.2718990838081,0.0028536963475596
"Minos1",2.69707190432973,-0.0147802806719958
"Capzb",1.44208024894844,-0.342944959274629
"Akr7a5",1.65701034404488,0.0143844370842904
"Aldh4a1",1.70059869083108,0.198937225469064
"Sdhb",2.34518950606683,-0.0812722815193398
"Ddi2",1.44518587894808,0.00471560246686758
"Agmat",1.57289228488958,0.00603279324481396
"Dhrs3",1.89002011625546,-0.591745532902442
"Masp2",2.25660438345381,-0.0294906625372746
"H6pd",1.72893086215783,0.00128694037293622
"Eno1",2.10888730059393,-2.06216632009095
"Errfi1",2.54069253761655,-0.569930254485441
"Park7",2.47786393054633,0
"Rpl22",3.41747664602637,0
"Rer1",1.65701034404488,0.0817120423931484
"Nadk",1.26879345380846,-0.000348305878962027
"Ssu72",1.44518587894808,0.0165546258252536
"Mrpl20",1.99654121508318,0
"Aurkaip1",1.54344652597548,0
"Sdf4",1.02358614055553,0
"Isg15",0.922219863528484,0.364191735297801
"Cyp51",1.51710639706103,-0.0634372053528008
"Abcb4",1.29823921272255,0.499368782577018
"Crot",2.39374587139102,0.443394601482662
"Pmpcb",1.47152600786254,0.0307095774595004
"Psmc2",0.895879734614027,0.00203007090142401
"Tomm7",2.19870623200363,0.0111022041558903
"Insig1",1.51710639706103,-0.000149184179975129
"Hadha",1.89002011625546,0.369805286978292
"Hadhb",1.80085138027077,0.0122545818783256
"Ost4",2.32071176569073,-0.0120255728578541
"Khk",2.63262373264788,-0.134053830571349
"Preb",1.12495241758257,-0.0393376270003466
"Atraid",1.33677688267937,0.13448715494599
"Gckr",1.19687293569551,0.00559857898829835
"Mrpl33",1.51006367781935,0.374222524382258
"Hgfac",1.56584956564791,-0.74342446613169
"Grpel1",2.41298613167505,0.0065946999967269
"Mrfap1",1.98434367404082,-0.740854304999257
"Qdpr",2.73867342970174,-0.00220396390527669
"Lap3",1.85663726809933,0
"Smim20",1.02358614055553,-0.0176653758806245
"Rpl9",3.57041324809558,0.0160956978384506
"Ugdh",1.41574012003399,0
"Smim14",1.02358614055553,-0.139971719881534
